name,latitude,longitude,threshold,event_date,geps_init_date,lead_time_days,event_flag,amd_tmp_min,percentile
Kamishihoro,43.237438,143.308896,-1.0,2025-05-06,2025-04-21,15,0,0.40,3.6
Kamishihoro,43.237438,143.308896,-1.0,2025-05-07,2025-04-21,16,0,4.00,2.7
Kamishihoro,43.237438,143.308896,3.0,2025-04-21,2025-04-21,0,1,-0.90,50.0
Kamishihoro,43.237438,143.308896,3.0,2025-04-22,2025-04-21,1,1,0.00,100.0
Kamishihoro,43.237438,143.308896,3.0,2025-04-23,2025-04-21,2,1,1.20,99.5
Kamishihoro,43.237438,143.308896,3.0,2025-04-24,2025-04-21,3,0,5.20,74.1
Kamishihoro,43.237438,143.308896,3.0,2025-04-25,2025-04-21,4,0,4.20,74.5
Kamishihoro,43.237438,143.308896,3.0,2025-04-26,2025-04-21,5,1,-2.50,1.1
Kamishihoro,43.237438,143.308896,3.0,2025-04-27,2025-04-21,6,1,-1.10,13.4
Kamishihoro,43.237438,143.308896,3.0,2025-04-28,2025-04-21,7,1,-2.60,13.3
Kamishihoro,43.237438,143.308896,3.0,2025-04-29,2025-04-21,8,1,-0.30,33.6
Kamishihoro,43.237438,143.308896,3.0,2025-04-30,2025-04-21,9,1,-2.50,3.0
Kamishihoro,43.237438,143.308896,3.0,2025-05-01,2025-04-21,10,1,-2.10,4.6
Kamishihoro,43.237438,143.308896,3.0,2025-05-02,2025-04-21,11,1,1.80,47.9
Kamishihoro,43.237438,143.308896,3.0,2025-05-03,2025-04-21,12,0,6.00,55.8
Kamishihoro,43.237438,143.308896,3.0,2025-05-04,2025-04-21,13,0,3.20,57.9
Kamishihoro,43.237438,143.308896,3.0,2025-05-05,2025-04-21,14,1,1.60,23.7
Kamishihoro,43.237438,143.308896,3.0,2025-05-06,2025-04-21,15,1,0.40,10.8
Kamishihoro,43.237438,143.308896,3.0,2025-05-07,2025-04-21,16,0,4.00,35.0
Ikeda,42.990216,143.443579,-1.0,2025-04-21,2025-04-21,0,0,2.30,0.0
Ikeda,42.990216,143.443579,-1.0,2025-04-22,2025-04-21,1,0,0.20,0.0
Ikeda,42.990216,143.443579,-1.0,2025-04-23,2025-04-21,2,0,3.80,0.0
Ikeda,42.990216,143.443579,-1.0,2025-04-24,2025-04-21,3,0,6.40,0.0
Ikeda,42.990216,143.443579,-1.0,2025-04-25,2025-04-21,4,0,5.60,0.0
Ikeda,42.990216,143.443579,-1.0,2025-04-26,2025-04-21,5,0,-0.10,0.0
Ikeda,42.990216,143.443579,-1.0,2025-04-27,2025-04-21,6,1,-1.30,0.0
Ikeda,42.990216,143.443579,-1.0,2025-04-28,2025-04-21,7,0,-0.80,1.4
Ikeda,42.990216,143.443579,-1.0,2025-04-29,2025-04-21,8,0,0.50,0.7
Ikeda,42.990216,143.443579,-1.0,2025-04-30,2025-04-21,9,0,0.80,0.3
Ikeda,42.990216,143.443579,-1.0,2025-05-01,2025-04-21,10,1,-1.90,0.1
Ikeda,42.990216,143.443579,-1.0,2025-05-02,2025-04-21,11,0,4.30,0.4
Ikeda,42.990216,143.443579,-1.0,2025-05-03,2025-04-21,12,0,7.20,0.2
Ikeda,42.990216,143.443579,-1.0,2025-05-04,2025-04-21,13,0,5.60,0.5
Ikeda,42.990216,143.443579,-1.0,2025-05-05,2025-04-21,14,0,3.30,0.2
Ikeda,42.990216,143.443579,-1.0,2025-05-06,2025-04-21,15,0,0.50,0.1
Ikeda,42.990216,143.443579,-1.0,2025-05-07,2025-04-21,16,0,5.50,0.1
Ikeda,42.990216,143.443579,3.0,2025-04-21,2025-04-21,0,1,2.30,50.0
Ikeda,42.990216,143.443579,3.0,2025-04-22,2025-04-21,1,1,0.20,0.0
Ikeda,42.990216,143.443579,3.0,2025-04-23,2025-04-21,2,0,3.80,50.7
Ikeda,42.990216,143.443579,3.0,2025-04-24,2025-04-21,3,0,6.40,7.5
Ikeda,42.990216,143.443579,3.0,2025-04-25,2025-04-21,4,0,5.60,5.1
Ikeda,42.990216,143.443579,3.0,2025-04-26,2025-04-21,5,1,-0.10,0.1
Ikeda,42.990216,143.443579,3.0,2025-04-27,2025-04-21,6,1,-1.30,0.0
Ikeda,42.990216,143.443579,3.0,2025-04-28,2025-04-21,7,1,-0.80,1.9
Ikeda,42.990216,143.443579,3.0,2025-04-29,2025-04-21,8,1,0.50,4.3
Ikeda,42.990216,143.443579,3.0,2025-04-30,2025-04-21,9,1,0.80,3.0
Ikeda,42.990216,143.443579,3.0,2025-05-01,2025-04-21,10,1,-1.90,0.1
Ikeda,42.990216,143.443579,3.0,2025-05-02,2025-04-21,11,0,4.30,17.7
Ikeda,42.990216,143.443579,3.0,2025-05-03,2025-04-21,12,0,7.20,13.1
Ikeda,42.990216,143.443579,3.0,2025-05-04,2025-04-21,13,0,5.60,15.5
Ikeda,42.990216,143.443579,3.0,2025-05-05,2025-04-21,14,0,3.30,8.7
Ikeda,42.990216,143.443579,3.0,2025-05-06,2025-04-21,15,1,0.50,0.6
Ikeda,42.990216,143.443579,3.0,2025-05-07,2025-04-21,16,0,5.50,6.0
Sarabetsu,42.656893,143.199584,-1.0,2025-04-21,2025-04-21,0,0,-0.10,0.0
Sarabetsu,42.656893,143.199584,-1.0,2025-04-22,2025-04-21,1,0,-0.60,95.9
Sarabetsu,42.656893,143.199584,-1.0,2025-04-23,2025-04-21,2,0,2.00,0.6
Sarabetsu,42.656893,143.199584,-1.0,2025-04-24,2025-04-21,3,0,5.50,3.7
Sarabetsu,42.656893,143.199584,-1.0,2025-04-25,2025-04-21,4,0,1.70,0.7
Sarabetsu,42.656893,143.199584,-1.0,2025-04-26,2025-04-21,5,0,0.10,4.9
Sarabetsu,42.656893,143.199584,-1.0,2025-04-27,2025-04-21,6,0,-0.30,6.3
Sarabetsu,42.656893,143.199584,-1.0,2025-04-28,2025-04-21,7,0,-0.80,35.8
Sarabetsu,42.656893,143.199584,-1.0,2025-04-29,2025-04-21,8,0,-0.20,18.0
Sarabetsu,42.656893,143.199584,-1.0,2025-04-30,2025-04-21,9,0,0.00,12.0
Sarabetsu,42.656893,143.199584,-1.0,2025-05-01,2025-04-21,10,1,-2.30,0.7
Sarabetsu,42.656893,143.199584,-1.0,2025-05-02,2025-04-21,11,0,2.60,5.7
Sarabetsu,42.656893,143.199584,-1.0,2025-05-03,2025-04-21,12,0,6.70,3.9
Sarabetsu,42.656893,143.199584,-1.0,2025-05-04,2025-04-21,13,0,4.40,5.7
Sarabetsu,42.656893,143.199584,-1.0,2025-05-05,2025-04-21,14,0,4.10,2.1
Sarabetsu,42.656893,143.199584,-1.0,2025-05-06,2025-04-21,15,0,3.20,1.8
Sarabetsu,42.656893,143.199584,-1.0,2025-05-07,2025-04-21,16,0,5.90,2.0
Sarabetsu,42.656893,143.199584,3.0,2025-04-21,2025-04-21,0,1,-0.10,50.0
Sarabetsu,42.656893,143.199584,3.0,2025-04-22,2025-04-21,1,1,-0.60,99.9
Sarabetsu,42.656893,143.199584,3.0,2025-04-23,2025-04-21,2,1,2.00,99.9
Sarabetsu,42.656893,143.199584,3.0,2025-04-24,2025-04-21,3,0,5.50,75.7
Sarabetsu,42.656893,143.199584,3.0,2025-04-25,2025-04-21,4,1,1.70,30.9
Sarabetsu,42.656893,143.199584,3.0,2025-04-26,2025-04-21,5,1,0.10,27.6
Sarabetsu,42.656893,143.199584,3.0,2025-04-27,2025-04-21,6,1,-0.30,15.6
Sarabetsu,42.656893,143.199584,3.0,2025-04-28,2025-04-21,7,1,-0.80,40.8
Sarabetsu,42.656893,143.199584,3.0,2025-04-29,2025-04-21,8,1,-0.20,30.2
Sarabetsu,42.656893,143.199584,3.0,2025-04-30,2025-04-21,9,1,0.00,23.4
Sarabetsu,42.656893,143.199584,3.0,2025-05-01,2025-04-21,10,1,-2.30,0.7
Sarabetsu,42.656893,143.199584,3.0,2025-05-02,2025-04-21,11,1,2.60,52.3
Sarabetsu,42.656893,143.199584,3.0,2025-05-03,2025-04-21,12,0,6.70,48.3
Sarabetsu,42.656893,143.199584,3.0,2025-05-04,2025-04-21,13,0,4.40,54.7
Sarabetsu,42.656893,143.199584,3.0,2025-05-05,2025-04-21,14,0,4.10,40.1
Sarabetsu,42.656893,143.199584,3.0,2025-05-06,2025-04-21,15,0,3.20,37.8
Sarabetsu,42.656893,143.199584,3.0,2025-05-07,2025-04-21,16,0,5.90,31.4
Memuro,42.656893,143.199584,-1.0,2025-04-21,2025-04-21,0,0,-0.10,0.0
Memuro,42.656893,143.199584,-1.0,2025-04-22,2025-04-21,1,0,-0.60,95.9
Memuro,42.656893,143.199584,-1.0,2025-04-23,2025-04-21,2,0,2.00,0.6
Memuro,42.656893,143.199584,-1.0,2025-04-24,2025-04-21,3,0,5.50,3.7
Memuro,42.656893,143.199584,-1.0,2025-04-25,2025-04-21,4,0,1.70,0.7
Memuro,42.656893,143.199584,-1.0,2025-04-26,2025-04-21,5,0,0.10,4.9
Memuro,42.656893,143.199584,-1.0,2025-04-27,2025-04-21,6,0,-0.30,6.3
Memuro,42.656893,143.199584,-1.0,2025-04-28,2025-04-21,7,0,-0.80,35.8
Memuro,42.656893,143.199584,-1.0,2025-04-29,2025-04-21,8,0,-0.20,18.0
Memuro,42.656893,143.199584,-1.0,2025-04-30,2025-04-21,9,0,0.00,12.0
Memuro,42.656893,143.199584,-1.0,2025-05-01,2025-04-21,10,1,-2.30,0.7
Memuro,42.656893,143.199584,-1.0,2025-05-02,2025-04-21,11,0,2.60,5.7
Memuro,42.656893,143.199584,-1.0,2025-05-03,2025-04-21,12,0,6.70,3.9
Memuro,42.656893,143.199584,-1.0,2025-05-04,2025-04-21,13,0,4.40,5.7
Memuro,42.656893,143.199584,-1.0,2025-05-05,2025-04-21,14,0,4.10,2.1
Memuro,42.656893,143.199584,-1.0,2025-05-06,2025-04-21,15,0,3.20,1.8
Memuro,42.656893,143.199584,-1.0,2025-05-07,2025-04-21,16,0,5.90,2.0
Memuro,42.656893,143.199584,3.0,2025-04-21,2025-04-21,0,1,-0.10,50.0
Memuro,42.656893,143.199584,3.0,2025-04-22,2025-04-21,1,1,-0.60,99.9
Memuro,42.656893,143.199584,3.0,2025-04-23,2025-04-21,2,1,2.00,99.9
Memuro,42.656893,143.199584,3.0,2025-04-24,2025-04-21,3,0,5.50,75.7
Memuro,42.656893,143.199584,3.0,2025-04-25,2025-04-21,4,1,1.70,30.9
Memuro,42.656893,143.199584,3.0,2025-04-26,2025-04-21,5,1,0.10,27.6
Memuro,42.656893,143.199584,3.0,2025-04-27,2025-04-21,6,1,-0.30,15.6
Memuro,42.656893,143.199584,3.0,2025-04-28,2025-04-21,7,1,-0.80,40.8
Memuro,42.656893,143.199584,3.0,2025-04-29,2025-04-21,8,1,-0.20,30.2
Memuro,42.656893,143.199584,3.0,2025-04-30,2025-04-21,9,1,0.00,23.4
Memuro,42.656893,143.199584,3.0,2025-05-01,2025-04-21,10,1,-2.30,0.7
Memuro,42.656893,143.199584,3.0,2025-05-02,2025-04-21,11,1,2.60,52.3
Memuro,42.656893,143.199584,3.0,2025-05-03,2025-04-21,12,0,6.70,48.3
Memuro,42.656893,143.199584,3.0,2025-05-04,2025-04-21,13,0,4.40,54.7
Memuro,42.656893,143.199584,3.0,2025-05-05,2025-04-21,14,0,4.10,40.1
Memuro,42.656893,143.199584,3.0,2025-05-06,2025-04-21,15,0,3.20,37.8
Memuro,42.656893,143.199584,3.0,2025-05-07,2025-04-21,16,0,5.90,31.4
Oketo,43.697422,143.620209,-1.0,2025-04-21,2025-04-21,0,0,0.20,0.0
Oketo,43.697422,143.620209,-1.0,2025-04-22,2025-04-21,1,0,0.00,0.1
Oketo,43.697422,143.620209,-1.0,2025-04-23,2025-04-21,2,0,3.60,0.0
Oketo,43.697422,143.620209,-1.0,2025-04-24,2025-04-21,3,0,-0.20,0.2
Oketo,43.697422,143.620209,-1.0,2025-04-25,2025-04-21,4,0,1.60,0.0
Oketo,43.697422,143.620209,-1.0,2025-04-26,2025-04-21,5,0,-0.10,0.0
Oketo,43.697422,143.620209,-1.0,2025-04-27,2025-04-21,6,0,0.30,1.4
Oketo,43.697422,143.620209,-1.0,2025-04-28,2025-04-21,7,1,-2.20,0.4
Oketo,43.697422,143.620209,-1.0,2025-04-29,2025-04-21,8,0,0.20,1.9
Oketo,43.697422,143.620209,-1.0,2025-04-30,2025-04-21,9,0,-0.10,1.9
Oketo,43.697422,143.620209,-1.0,2025-05-01,2025-04-21,10,0,0.60,2.7
Oketo,43.697422,143.620209,-1.0,2025-05-02,2025-04-21,11,0,3.40,0.7
Oketo,43.697422,143.620209,-1.0,2025-05-03,2025-04-21,12,0,8.30,0.9
Oketo,43.697422,143.620209,-1.0,2025-05-04,2025-04-21,13,0,4.30,1.0
Oketo,43.697422,143.620209,-1.0,2025-05-05,2025-04-21,14,0,3.90,0.7
Oketo,43.697422,143.620209,-1.0,2025-05-06,2025-04-21,15,0,2.00,0.4
Oketo,43.697422,143.620209,-1.0,2025-05-07,2025-04-21,16,0,1.30,0.6
Oketo,43.697422,143.620209,3.0,2025-04-21,2025-04-21,0,1,0.20,50.0
Oketo,43.697422,143.620209,3.0,2025-04-22,2025-04-21,1,1,0.00,86.2
Oketo,43.697422,143.620209,3.0,2025-04-23,2025-04-21,2,0,3.60,76.8
Oketo,43.697422,143.620209,3.0,2025-04-24,2025-04-21,3,1,-0.20,1.0
Oketo,43.697422,143.620209,3.0,2025-04-25,2025-04-21,4,1,1.60,2.8
Oketo,43.697422,143.620209,3.0,2025-04-26,2025-04-21,5,1,-0.10,0.2
Oketo,43.697422,143.620209,3.0,2025-04-27,2025-04-21,6,1,0.30,8.8
Oketo,43.697422,143.620209,3.0,2025-04-28,2025-04-21,7,1,-2.20,0.4
Oketo,43.697422,143.620209,3.0,2025-04-29,2025-04-21,8,1,0.20,6.7
Oketo,43.697422,143.620209,3.0,2025-04-30,2025-04-21,9,1,-0.10,4.4
Oketo,43.697422,143.620209,3.0,2025-05-01,2025-04-21,10,1,0.60,7.8
Oketo,43.697422,143.620209,3.0,2025-05-02,2025-04-21,11,0,3.40,17.9
Oketo,43.697422,143.620209,3.0,2025-05-03,2025-04-21,12,0,8.30,17.8
Oketo,43.697422,143.620209,3.0,2025-05-04,2025-04-21,13,0,4.30,18.4
Oketo,43.697422,143.620209,3.0,2025-05-05,2025-04-21,14,0,3.90,12.2
Oketo,43.697422,143.620209,3.0,2025-05-06,2025-04-21,15,1,2.00,5.3
Oketo,43.697422,143.620209,3.0,2025-05-07,2025-04-21,16,1,1.30,3.5
Bihoro,43.812070,144.135932,-1.0,2025-04-21,2025-04-21,0,0,0.60,0.0
Bihoro,43.812070,144.135932,-1.0,2025-04-22,2025-04-21,1,0,0.30,0.0
Bihoro,43.812070,144.135932,-1.0,2025-04-23,2025-04-21,2,0,0.30,0.0
Bihoro,43.812070,144.135932,-1.0,2025-04-24,2025-04-21,3,1,-1.80,0.2
Bihoro,43.812070,144.135932,-1.0,2025-04-25,2025-04-21,4,0,3.50,0.1
Bihoro,43.812070,144.135932,-1.0,2025-04-26,2025-04-21,5,0,0.90,0.1
Bihoro,43.812070,144.135932,-1.0,2025-04-27,2025-04-21,6,0,0.50,0.8
Bihoro,43.812070,144.135932,-1.0,2025-04-28,2025-04-21,7,0,0.30,5.5
Bihoro,43.812070,144.135932,-1.0,2025-04-29,2025-04-21,8,0,0.40,1.8
Bihoro,43.812070,144.135932,-1.0,2025-04-30,2025-04-21,9,0,0.40,1.8
Bihoro,43.812070,144.135932,-1.0,2025-05-01,2025-04-21,10,0,0.30,2.6
Bihoro,43.812070,144.135932,-1.0,2025-05-02,2025-04-21,11,0,4.10,0.5
Bihoro,43.812070,144.135932,-1.0,2025-05-03,2025-04-21,12,0,8.70,1.0
Bihoro,43.812070,144.135932,-1.0,2025-05-04,2025-04-21,13,0,5.20,1.4
Bihoro,43.812070,144.135932,-1.0,2025-05-05,2025-04-21,14,0,3.80,0.7
Bihoro,43.812070,144.135932,-1.0,2025-05-06,2025-04-21,15,0,3.50,0.4
Bihoro,43.812070,144.135932,-1.0,2025-05-07,2025-04-21,16,0,1.30,0.6
Bihoro,43.812070,144.135932,3.0,2025-04-21,2025-04-21,0,1,0.60,50.0
Bihoro,43.812070,144.135932,3.0,2025-04-22,2025-04-21,1,1,0.30,99.5
Bihoro,43.812070,144.135932,3.0,2025-04-23,2025-04-21,2,1,0.30,0.0
Bihoro,43.812070,144.135932,3.0,2025-04-24,2025-04-21,3,1,-1.80,0.2
Bihoro,43.812070,144.135932,3.0,2025-04-25,2025-04-21,4,0,3.50,28.3
Bihoro,43.812070,144.135932,3.0,2025-04-26,2025-04-21,5,1,0.90,2.6
Bihoro,43.812070,144.135932,3.0,2025-04-27,2025-04-21,6,1,0.50,7.4
Bihoro,43.812070,144.135932,3.0,2025-04-28,2025-04-21,7,1,0.30,20.5
Bihoro,43.812070,144.135932,3.0,2025-04-29,2025-04-21,8,1,0.40,7.3
Bihoro,43.812070,144.135932,3.0,2025-04-30,2025-04-21,9,1,0.40,6.3
Bihoro,43.812070,144.135932,3.0,2025-05-01,2025-04-21,10,1,0.30,6.3
Bihoro,43.812070,144.135932,3.0,2025-05-02,2025-04-21,11,0,4.10,15.0
Bihoro,43.812070,144.135932,3.0,2025-05-03,2025-04-21,12,0,8.70,19.0
Bihoro,43.812070,144.135932,3.0,2025-05-04,2025-04-21,13,0,5.20,20.2
Bihoro,43.812070,144.135932,3.0,2025-05-05,2025-04-21,14,0,3.80,12.3
Bihoro,43.812070,144.135932,3.0,2025-05-06,2025-04-21,15,0,3.50,10.9
Bihoro,43.812070,144.135932,3.0,2025-05-07,2025-04-21,16,1,1.30,3.6
Mori,42.076431,140.586743,-1.0,2025-04-21,2025-04-21,0,0,2.10,0.0
Mori,42.076431,140.586743,-1.0,2025-04-22,2025-04-21,1,0,1.70,0.0
Mori,42.076431,140.586743,-1.0,2025-04-23,2025-04-21,2,0,6.00,0.0
Mori,42.076431,140.586743,-1.0,2025-04-24,2025-04-21,3,0,6.90,0.0
Mori,42.076431,140.586743,-1.0,2025-04-25,2025-04-21,4,0,7.40,0.0
Mori,42.076431,140.586743,-1.0,2025-04-26,2025-04-21,5,0,7.00,0.0
Mori,42.076431,140.586743,-1.0,2025-04-27,2025-04-21,6,0,2.70,0.0
Mori,42.076431,140.586743,-1.0,2025-04-28,2025-04-21,7,0,0.80,1.0
Mori,42.076431,140.586743,-1.0,2025-04-29,2025-04-21,8,0,5.30,0.5
Mori,42.076431,140.586743,-1.0,2025-04-30,2025-04-21,9,0,2.00,0.7
Mori,42.076431,140.586743,-1.0,2025-05-01,2025-04-21,10,0,0.60,0.2
Mori,42.076431,140.586743,-1.0,2025-05-02,2025-04-21,11,0,6.20,0.0
Mori,42.076431,140.586743,-1.0,2025-05-03,2025-04-21,12,0,9.50,0.1
Mori,42.076431,140.586743,-1.0,2025-05-04,2025-04-21,13,0,6.80,0.1
Mori,42.076431,140.586743,-1.0,2025-05-05,2025-04-21,14,0,7.40,0.0
Mori,42.076431,140.586743,-1.0,2025-05-06,2025-04-21,15,0,6.20,0.0
Mori,42.076431,140.586743,-1.0,2025-05-07,2025-04-21,16,0,4.00,0.0
Mori,42.076431,140.586743,3.0,2025-04-21,2025-04-21,0,1,2.10,50.0
Mori,42.076431,140.586743,3.0,2025-04-22,2025-04-21,1,1,1.70,100.0
Mori,42.076431,140.586743,3.0,2025-04-23,2025-04-21,2,0,6.00,16.0
Mori,42.076431,140.586743,3.0,2025-04-24,2025-04-21,3,0,6.90,3.3
Mori,42.076431,140.586743,3.0,2025-04-25,2025-04-21,4,0,7.40,11.3
Mori,42.076431,140.586743,3.0,2025-04-26,2025-04-21,5,0,7.00,15.6
Mori,42.076431,140.586743,3.0,2025-04-27,2025-04-21,6,1,2.70,35.3
Mori,42.076431,140.586743,3.0,2025-04-28,2025-04-21,7,1,0.80,13.9
Mori,42.076431,140.586743,3.0,2025-04-29,2025-04-21,8,0,5.30,40.7
Mori,42.076431,140.586743,3.0,2025-04-30,2025-04-21,9,1,2.00,18.5
Mori,42.076431,140.586743,3.0,2025-05-01,2025-04-21,10,1,0.60,2.5
Mori,42.076431,140.586743,3.0,2025-05-02,2025-04-21,11,0,6.20,27.4
Mori,42.076431,140.586743,3.0,2025-05-03,2025-04-21,12,0,9.50,18.3
Mori,42.076431,140.586743,3.0,2025-05-04,2025-04-21,13,0,6.80,21.4
Mori,42.076431,140.586743,3.0,2025-05-05,2025-04-21,14,0,7.40,9.1
Mori,42.076431,140.586743,3.0,2025-05-06,2025-04-21,15,0,6.20,10.5
Mori,42.076431,140.586743,3.0,2025-05-07,2025-04-21,16,0,4.00,6.9
